id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
9065,0.95,0.64,5,234,3,0,0,0,RandD,medium
9066,0.25,0.62,6,271,5,0,0,0,sales,low
9067,0.53,0.75,4,239,2,1,0,0,technical,medium
9068,0.75,0.66,4,202,2,0,0,0,support,low
9069,0.51,0.95,4,169,3,1,0,0,sales,low
9070,0.93,0.92,3,248,2,0,0,0,sales,medium
9071,0.11,0.83,6,244,4,0,1,0,hr,medium
9072,0.78,0.67,4,221,3,1,0,0,support,low
9073,0.89,0.63,4,270,3,1,0,0,sales,medium
9074,0.48,0.94,3,185,2,1,0,0,IT,medium
9075,0.1,0.84,6,279,4,0,1,0,sales,low
9076,0.91,0.42,2,142,3,1,0,0,sales,medium
9077,0.97,0.5,3,216,3,0,0,0,IT,low
9078,0.36,0.51,2,155,3,0,1,0,IT,low
9079,0.65,0.76,4,193,2,0,0,0,hr,medium
9080,0.65,0.52,4,266,3,1,0,0,IT,medium
9081,0.62,0.63,3,230,2,0,0,0,management,medium
9082,0.84,1.0,4,261,5,0,1,0,sales,low
9083,0.4,0.49,2,135,3,0,1,0,sales,low
9084,0.27,0.54,7,278,3,0,1,0,technical,low
9085,0.55,0.53,4,214,3,0,0,0,sales,low
9086,0.9,0.63,4,173,3,0,0,0,accounting,medium
9087,0.81,0.76,3,203,3,0,0,0,RandD,medium
9088,0.41,0.5,6,151,2,0,0,0,technical,low
9089,0.95,0.62,4,150,2,0,0,0,management,low
9090,0.71,0.65,4,239,3,0,0,0,technical,low
9091,0.65,0.62,4,258,2,0,0,0,support,high
9092,0.92,0.9,5,248,5,0,1,0,sales,low
9093,0.78,0.63,3,202,2,0,0,0,technical,low
9094,0.82,0.74,3,229,7,0,0,1,management,high
9095,0.91,0.82,4,238,2,0,0,0,management,low
9096,0.14,0.61,6,291,5,0,1,0,hr,medium
9097,0.8,0.62,3,191,3,0,0,0,support,medium
9098,0.82,0.52,5,233,2,0,0,0,support,medium
9099,0.76,0.44,3,121,4,0,0,0,IT,low
9100,0.17,0.36,6,191,2,0,0,0,product_mng,medium
9101,0.52,0.37,2,118,2,0,0,0,product_mng,high
9102,0.4,0.69,2,174,3,0,0,0,sales,medium
9103,0.75,0.61,4,272,2,0,0,0,technical,low
9104,0.75,0.81,2,247,4,0,0,0,hr,low
9105,0.74,0.7,3,253,4,1,0,0,RandD,medium
9106,0.78,0.91,3,166,2,1,0,0,product_mng,low
9107,0.82,0.83,3,271,2,0,0,0,technical,medium
9108,0.95,0.67,4,261,3,0,0,0,technical,low
9109,0.1,0.77,7,291,4,0,1,0,accounting,low
9110,0.09,0.8,6,304,4,0,1,0,technical,low
9111,0.11,0.95,6,286,4,0,1,0,technical,medium
9112,0.41,0.48,2,130,3,0,1,0,support,high
9113,0.81,0.92,5,255,4,1,0,0,technical,low
9114,0.53,0.49,3,158,3,0,0,0,sales,medium
9115,0.55,0.87,3,201,2,0,0,0,technical,medium
9116,0.94,0.71,4,189,3,0,0,0,support,medium
9117,0.37,0.72,3,169,2,1,0,0,support,medium
9118,0.09,0.8,6,304,5,0,1,0,technical,medium
9119,0.53,0.86,3,150,3,0,0,0,support,low
9120,0.49,0.43,5,210,4,1,0,0,technical,medium
9121,0.31,0.41,2,263,3,0,0,0,management,medium
9122,0.8,0.91,3,202,2,0,0,0,sales,medium
9123,0.78,0.63,5,200,2,0,0,0,technical,low
9124,0.94,0.99,2,273,4,0,0,0,technical,low
9125,0.38,0.55,2,158,3,0,1,0,support,low
9126,0.48,0.84,4,186,7,0,0,1,management,medium
9127,0.79,0.73,4,226,3,0,0,0,sales,medium
9128,0.72,0.74,3,243,2,0,0,0,technical,high
9129,0.76,0.56,5,222,10,0,0,0,management,high
9130,0.97,0.61,3,208,3,0,0,0,technical,medium
9131,0.86,0.94,5,224,5,0,1,0,marketing,medium
9132,0.56,0.57,3,143,2,0,0,0,sales,medium
9133,0.19,0.61,4,127,8,0,0,0,sales,low
9134,0.84,0.46,5,118,3,0,0,0,support,low
9135,0.92,0.93,4,225,2,0,0,1,RandD,medium
9136,0.78,0.83,4,217,6,0,1,0,support,medium
9137,0.37,0.51,2,132,3,0,1,0,technical,medium
9138,0.87,0.67,3,139,2,0,0,0,sales,medium
9139,0.8,1.0,5,260,5,0,1,0,hr,low
9140,0.1,0.89,7,308,4,0,1,0,technical,medium
9141,0.82,0.86,4,264,5,0,1,0,management,medium
9142,0.7,0.48,4,229,2,0,0,0,technical,high
9143,0.95,0.84,3,240,7,0,0,0,sales,medium
9144,0.85,1.0,6,260,3,1,1,0,management,low
9145,0.16,0.97,6,235,3,0,0,0,technical,low
9146,0.18,0.9,4,282,4,0,0,0,product_mng,medium
9147,0.85,0.85,4,247,6,0,1,0,technical,low
9148,0.53,0.37,3,180,3,0,0,0,support,medium
9149,0.49,1.0,2,125,4,1,0,0,sales,low
9150,0.95,0.48,4,228,2,0,0,0,sales,medium
9151,0.7,0.73,3,194,2,0,0,0,RandD,low
9152,0.85,0.87,5,246,5,1,1,0,sales,medium
9153,0.97,0.92,6,137,8,1,0,0,product_mng,low
9154,0.17,0.93,5,183,5,0,0,0,accounting,high
9155,0.49,0.49,4,212,7,0,0,0,product_mng,medium
9156,0.66,0.48,3,203,4,1,0,0,management,low
9157,0.1,0.92,7,253,4,1,1,0,support,low
9158,0.44,0.51,2,219,4,0,0,0,sales,low
9159,0.98,0.67,4,209,6,0,0,0,marketing,low
9160,0.4,0.62,4,127,5,0,0,0,accounting,low
9161,0.94,0.84,5,240,3,0,0,0,sales,low
9162,0.29,0.85,2,248,6,1,0,0,support,low
9163,0.34,0.67,4,141,2,0,1,0,sales,low
9164,0.72,0.8,3,222,3,0,0,0,IT,medium
9165,0.44,0.54,2,151,3,0,1,0,management,low
9166,0.92,0.89,4,241,5,0,1,0,technical,low
9167,0.83,1.0,5,263,5,0,1,0,technical,medium
9168,0.96,0.62,5,128,5,0,0,0,support,low
9169,0.49,0.69,2,147,2,0,0,0,sales,medium
9170,0.73,0.79,4,157,3,0,0,0,support,medium
9171,0.76,0.97,5,172,3,0,0,0,sales,medium
9172,0.46,0.5,2,141,3,0,1,0,sales,low
9173,0.93,0.77,5,224,2,0,0,0,marketing,low
9174,0.66,0.9,3,217,4,0,0,0,product_mng,medium
9175,0.49,0.51,2,182,3,0,0,0,sales,low
9176,0.95,0.61,3,224,2,1,0,0,support,low
9177,0.81,0.55,4,217,8,0,0,0,accounting,medium
9178,0.43,0.82,2,221,5,0,0,0,sales,medium
9179,0.97,0.7,3,203,3,0,0,0,IT,low
9180,0.38,0.56,2,156,3,0,1,0,technical,low
9181,0.63,0.92,2,198,2,0,0,0,hr,low
9182,0.6,0.98,5,213,3,0,0,0,hr,low
9183,0.67,0.87,5,254,2,0,0,0,support,low
9184,0.96,0.93,4,260,3,0,0,0,support,medium
9185,0.1,0.93,7,305,4,0,1,0,technical,medium
9186,0.44,0.5,2,148,3,0,1,0,accounting,medium
9187,0.71,0.75,4,272,4,0,0,0,technical,low
9188,0.11,0.8,6,256,4,0,1,0,IT,low
9189,0.09,0.95,6,292,4,0,1,0,sales,medium
9190,0.99,0.67,5,153,2,0,0,0,RandD,low
9191,0.1,0.96,7,255,4,0,1,0,marketing,medium
9192,0.51,0.81,3,143,2,0,0,0,hr,low
9193,0.49,0.59,4,137,4,0,0,0,technical,high
9194,0.6,0.89,3,232,2,0,0,0,support,low
9195,0.6,0.62,3,135,2,0,0,0,sales,medium
9196,0.97,0.41,5,135,6,0,0,0,sales,medium
9197,0.61,0.82,3,271,3,0,0,0,support,low
9198,0.4,0.38,3,280,2,0,0,0,marketing,low
9199,0.78,0.83,4,252,2,0,0,1,sales,high
9200,0.1,0.84,7,250,4,0,1,0,product_mng,low
9201,0.93,0.98,4,189,10,0,0,0,sales,medium
9202,0.97,0.91,4,257,3,1,0,0,technical,low
9203,0.11,0.84,7,264,4,0,1,0,technical,medium
9204,0.68,0.5,4,166,4,1,0,0,technical,medium
9205,0.24,0.83,3,208,5,0,0,0,sales,low
9206,0.81,0.86,3,210,3,0,0,0,sales,low
9207,0.19,0.79,5,171,3,1,0,0,technical,low
9208,0.53,0.73,4,248,2,0,0,0,technical,medium
9209,0.39,0.5,2,142,3,0,1,0,hr,medium
9210,0.5,0.63,4,229,4,0,0,0,sales,low
9211,0.65,0.92,4,133,3,0,0,0,marketing,medium
9212,0.36,0.5,2,132,3,0,1,0,management,low
9213,0.68,0.89,5,218,5,0,0,0,sales,low
9214,0.77,0.9,4,237,5,0,1,0,support,low
9215,0.84,0.92,4,234,5,0,1,0,sales,low
9216,0.71,0.87,3,271,2,0,0,0,accounting,medium
9217,0.87,0.9,5,254,6,0,1,0,support,low
9218,0.1,0.85,7,279,4,0,1,0,RandD,medium
9219,0.35,0.67,2,171,3,0,0,0,sales,medium
9220,0.86,0.86,3,155,4,0,0,0,accounting,low
9221,0.73,0.41,2,231,6,1,0,0,sales,medium
9222,0.53,0.53,4,257,2,0,0,0,management,high
9223,0.74,0.64,4,147,5,0,0,0,technical,medium
9224,0.09,0.95,6,304,4,0,1,0,sales,low
9225,0.97,0.96,3,212,3,0,0,0,sales,low
9226,0.8,0.71,4,161,4,0,0,0,IT,low
9227,0.1,0.92,7,273,4,0,1,0,technical,medium
9228,0.67,0.93,3,206,3,0,0,0,RandD,low
9229,0.84,0.95,4,208,3,1,0,0,support,medium
9230,0.79,0.55,4,145,3,0,0,0,technical,medium
9231,0.55,0.61,4,272,4,1,0,0,marketing,low
9232,0.89,0.95,3,246,4,0,0,0,support,low
9233,0.25,0.53,4,160,4,0,0,0,technical,medium
9234,0.11,0.84,6,251,4,0,1,0,technical,medium
9235,0.9,0.98,2,243,3,0,0,0,marketing,medium
9236,0.57,0.59,4,197,3,0,0,0,sales,low
9237,0.81,0.74,2,228,3,0,0,0,management,high
9238,0.8,0.52,3,182,2,0,0,0,technical,medium
9239,0.66,0.75,6,100,4,1,0,0,support,low
9240,0.11,0.88,6,253,4,0,1,0,support,low
9241,0.93,0.49,4,255,2,0,0,0,management,high
9242,0.84,1.0,5,218,5,0,1,0,technical,medium
9243,0.19,1.0,4,192,4,0,1,0,accounting,low
9244,0.74,0.55,6,130,2,0,0,0,support,medium
9245,0.79,0.75,4,168,3,0,0,0,sales,high
9246,0.93,0.48,3,147,3,0,0,0,support,low
9247,0.38,0.49,2,151,3,0,1,0,technical,low
9248,0.17,0.77,4,151,6,0,0,0,technical,low
9249,0.37,0.55,2,127,3,0,1,0,RandD,medium
9250,0.46,0.55,3,139,2,0,0,0,sales,medium
9251,0.11,0.82,6,270,4,0,1,0,product_mng,low
9252,0.63,0.87,4,145,3,1,0,0,support,high
9253,0.56,0.48,4,197,3,1,0,0,technical,high
9254,0.61,0.86,3,239,3,0,0,0,IT,low
9255,0.57,0.9,3,262,2,0,0,0,product_mng,medium
9256,0.56,0.81,4,216,2,0,0,0,technical,low
9257,1.0,0.89,3,189,3,0,0,0,sales,low
9258,0.84,0.54,4,179,2,0,0,0,technical,low
9259,0.45,0.48,2,158,3,0,1,0,technical,low
9260,0.18,0.84,4,231,5,0,0,0,sales,low
9261,0.88,1.0,4,259,5,0,1,0,sales,medium
9262,0.86,0.98,4,270,5,0,1,0,technical,low
9263,0.42,0.37,2,284,3,0,0,0,technical,high
9264,0.84,0.83,4,227,5,0,1,0,accounting,low
9265,0.88,0.57,4,185,2,0,0,0,sales,low
9266,0.37,0.46,2,130,3,1,1,0,technical,medium
9267,0.56,0.56,2,153,2,0,0,0,product_mng,medium
9268,0.67,0.94,2,192,3,0,0,0,product_mng,low
9269,0.62,0.95,3,189,4,0,0,0,RandD,low
9270,0.6,0.79,4,262,3,0,0,0,sales,low
9271,0.62,0.51,4,175,3,0,0,0,support,low
9272,0.39,0.54,2,158,3,0,1,0,support,low
9273,0.1,0.95,7,289,4,0,1,0,IT,low
9274,0.87,0.55,4,197,3,0,0,0,technical,high
9275,0.64,0.97,2,226,3,1,0,0,sales,medium
9276,0.71,0.95,4,249,3,0,0,0,hr,low
9277,0.37,0.52,2,155,3,0,1,0,technical,medium
9278,0.93,0.65,5,201,3,0,0,0,support,medium
9279,0.99,0.48,5,202,2,0,0,0,sales,medium
9280,0.7,0.77,4,245,2,0,0,0,sales,low
9281,0.75,0.93,5,210,3,0,0,0,support,medium
9282,0.28,0.46,5,277,6,0,0,0,technical,medium
9283,0.87,0.61,3,162,2,0,0,0,RandD,low
9284,0.58,0.84,3,258,4,0,0,0,support,low
9285,0.79,0.93,4,226,5,0,1,0,sales,low
9286,0.71,0.8,5,192,3,0,0,0,RandD,medium
9287,0.11,0.96,6,310,4,0,1,0,technical,low
9288,0.6,0.72,3,181,2,0,0,0,technical,medium
9289,0.65,0.66,5,239,4,0,0,0,technical,low
9290,0.72,0.66,4,184,3,0,0,0,management,high
9291,0.88,0.95,4,234,3,0,0,0,IT,low
9292,0.71,1.0,5,210,3,0,0,0,sales,medium
9293,0.59,1.0,2,155,5,0,1,0,sales,low
9294,0.77,0.59,4,153,3,0,0,0,sales,medium
9295,0.77,0.61,4,181,2,0,0,0,support,low
9296,0.93,0.59,5,158,3,0,0,0,sales,low
9297,0.83,0.71,4,196,2,0,0,0,RandD,medium
9298,0.1,0.85,6,266,4,0,1,0,sales,low
9299,0.85,0.81,4,260,3,0,0,0,product_mng,medium
9300,0.84,0.79,4,157,4,0,0,0,technical,low
9301,0.72,0.66,3,167,3,0,0,0,accounting,medium
9302,0.24,0.65,6,210,5,0,0,0,management,high
9303,0.72,0.8,5,244,3,0,0,0,IT,medium
9304,0.37,0.52,2,158,3,0,1,0,support,low
9305,0.94,0.66,3,236,2,0,0,0,hr,high
9306,0.51,0.43,3,204,4,0,0,0,product_mng,medium
9307,0.83,0.98,4,259,5,0,1,0,support,medium
9308,0.65,0.59,4,192,3,0,0,0,technical,low
9309,0.53,0.77,2,167,2,0,0,0,support,medium
9310,0.69,0.67,4,274,4,0,0,0,accounting,medium
9311,0.69,0.9,5,226,4,0,0,0,sales,high
9312,0.46,0.53,2,147,3,0,1,0,sales,low
9313,0.57,0.72,4,221,3,0,0,0,accounting,medium
9314,0.49,0.37,4,216,4,0,0,0,technical,low
9315,0.22,0.92,6,220,4,1,0,0,sales,low
9316,0.79,0.71,4,271,3,0,0,0,hr,medium
9317,0.61,0.87,5,174,4,0,0,0,sales,medium
9318,0.44,0.57,2,131,3,0,1,0,sales,low
9319,0.62,0.77,3,204,4,0,0,0,sales,high
9320,0.43,0.49,2,160,3,0,1,0,technical,medium
9321,0.75,0.75,2,141,4,0,0,0,technical,medium
9322,0.72,0.98,5,197,4,0,0,0,technical,low
9323,0.36,0.63,3,130,5,0,0,0,accounting,low
9324,0.75,0.68,4,220,2,0,0,0,IT,medium
9325,0.88,0.66,4,275,3,0,0,0,sales,medium
9326,0.93,0.61,3,166,3,0,0,0,sales,medium
9327,0.99,0.82,3,255,2,0,0,0,product_mng,medium
9328,0.6,0.5,4,137,3,0,0,0,support,low
9329,0.37,0.47,2,148,3,0,1,0,hr,low
9330,0.71,0.59,4,143,2,0,0,0,hr,medium
9331,0.43,0.46,2,186,2,0,0,0,product_mng,low
9332,0.88,0.66,4,271,3,1,0,0,IT,medium
9333,0.27,0.64,2,188,3,0,0,0,hr,low
9334,0.69,0.56,5,271,3,0,0,0,support,low
9335,0.54,0.58,4,178,3,0,0,0,hr,medium
9336,0.39,0.55,2,156,3,0,1,0,product_mng,medium
9337,0.45,0.54,2,129,3,0,1,0,marketing,high
9338,0.45,0.54,2,140,3,0,1,0,support,low
9339,0.72,0.73,3,198,2,0,0,0,technical,low
9340,1.0,0.81,3,168,4,0,0,0,support,low
9341,0.56,0.81,3,145,2,0,0,0,product_mng,low
9342,0.75,0.71,5,147,4,1,0,0,IT,medium
9343,0.93,0.58,3,215,3,0,0,0,sales,medium
9344,0.52,0.72,4,186,2,0,0,0,sales,medium
9345,0.69,0.85,3,200,2,0,0,0,RandD,medium
9346,0.09,0.91,6,275,4,0,1,0,support,low
9347,0.83,0.67,3,175,3,0,0,0,product_mng,medium
9348,0.95,0.75,4,203,3,0,0,0,hr,low
9349,0.13,0.6,3,178,5,0,0,0,support,low
9350,0.18,0.85,5,192,3,0,0,0,product_mng,high
9351,0.41,0.55,2,148,3,0,1,0,sales,low
9352,0.09,0.91,6,275,4,0,1,0,support,low
9353,0.16,0.51,3,262,6,0,0,0,sales,low
9354,0.19,0.72,4,102,3,0,0,0,sales,medium
9355,0.33,0.85,2,127,3,0,0,0,marketing,medium
9356,0.89,0.97,4,264,5,0,1,0,marketing,low
9357,0.71,0.57,2,183,4,0,0,0,sales,low
9358,0.38,0.55,2,151,3,0,1,0,sales,low
9359,0.91,0.82,2,241,3,0,0,0,sales,medium
9360,0.7,0.85,3,188,2,0,0,0,technical,medium
9361,0.87,0.52,3,152,4,0,0,0,technical,low
9362,0.99,0.75,4,208,2,0,0,0,support,medium
9363,0.89,0.64,4,151,5,0,0,0,sales,high
9364,0.6,0.8,4,146,2,0,0,0,product_mng,medium
9365,0.09,0.85,5,281,4,0,1,0,support,medium
9366,0.74,0.94,3,286,6,0,0,1,technical,medium
9367,0.37,0.45,6,100,5,1,0,0,sales,medium
9368,0.23,0.7,3,123,5,0,0,0,sales,medium
9369,0.11,0.8,6,282,4,0,1,0,technical,medium
9370,0.5,0.56,3,164,3,0,0,0,accounting,medium
9371,0.39,0.53,2,146,3,0,1,0,sales,low
9372,0.68,0.56,3,146,3,0,0,0,technical,low
9373,0.98,0.89,4,169,3,0,0,0,technical,medium
9374,0.85,0.67,4,228,4,0,0,0,support,low
9375,0.84,0.68,3,231,3,0,0,0,product_mng,low
9376,0.92,0.93,5,240,5,0,1,0,sales,low
9377,0.83,0.55,5,261,5,0,0,0,sales,medium
9378,0.49,0.86,5,235,5,0,0,0,technical,low
9379,0.37,0.45,2,149,3,0,1,0,sales,low
9380,0.91,0.98,4,242,6,0,1,0,support,low
9381,0.98,0.64,4,134,3,1,0,0,technical,low
9382,0.19,0.91,3,268,4,0,0,0,sales,low
9383,0.29,0.48,2,116,6,1,0,0,hr,low
9384,0.75,0.37,3,256,3,0,0,0,product_mng,medium
9385,0.52,0.67,3,244,3,0,0,0,sales,low
9386,0.72,0.88,5,249,5,0,1,0,support,medium
9387,0.6,0.81,4,245,3,1,0,0,support,medium
9388,0.1,0.85,6,260,4,0,1,0,sales,low
9389,0.54,0.52,5,170,4,0,0,0,technical,high
9390,0.45,0.56,2,154,3,0,1,0,marketing,low
9391,0.8,0.9,4,241,2,0,0,0,IT,low
9392,0.4,0.54,2,139,3,0,1,0,marketing,low
9393,0.64,0.45,3,135,6,0,0,0,sales,low
9394,0.21,0.76,6,219,4,1,0,0,sales,medium
9395,0.66,0.69,4,198,3,1,0,0,hr,medium
9396,0.98,0.75,5,168,4,1,0,0,RandD,medium
9397,0.44,0.48,2,158,3,0,1,0,technical,low
9398,0.88,0.88,4,265,5,0,1,0,RandD,low
9399,0.49,0.69,4,270,3,0,0,0,sales,low
9400,0.48,0.9,4,208,3,0,0,0,sales,low
9401,0.37,0.51,2,153,3,0,0,0,IT,high
9402,0.95,0.74,3,212,3,0,0,0,sales,medium
9403,0.53,0.77,2,271,2,0,0,0,technical,low
9404,0.85,0.8,4,200,2,0,0,0,marketing,low
9405,0.86,0.63,4,244,3,0,0,0,product_mng,low
9406,0.78,0.61,3,227,3,0,0,0,hr,medium
9407,0.73,0.54,3,283,6,0,0,0,accounting,medium
9408,0.87,0.88,4,140,8,0,0,0,marketing,medium
9409,0.72,0.68,5,162,5,0,0,0,marketing,low
9410,0.52,1.0,4,221,3,0,0,0,technical,medium
9411,0.73,0.94,3,177,3,0,0,0,technical,low
9412,0.34,0.41,2,141,3,0,0,0,technical,medium
9413,0.57,0.7,3,248,2,0,0,0,technical,medium
9414,0.82,0.87,4,239,5,0,1,0,sales,low
9415,0.57,0.52,3,143,2,0,0,0,technical,low
9416,0.1,0.94,7,264,4,0,1,0,IT,medium
9417,0.85,0.58,3,226,2,0,1,0,support,medium
9418,0.73,0.71,4,148,3,0,0,0,management,high
9419,0.62,0.52,6,253,4,0,0,0,support,medium
9420,0.11,0.78,6,243,4,0,1,0,hr,low
9421,0.4,0.45,2,142,3,0,1,0,technical,low
9422,0.51,0.87,2,130,4,0,0,0,sales,medium
9423,0.61,0.89,4,242,2,0,0,0,management,medium
9424,0.65,0.84,4,247,4,0,0,0,accounting,high
9425,0.77,1.0,5,229,5,0,1,0,management,low
9426,0.38,0.46,2,155,3,0,1,0,sales,low
9427,0.8,0.81,5,156,2,0,0,0,sales,low
9428,0.76,0.4,2,245,5,0,0,0,product_mng,medium
9429,0.14,0.58,4,275,10,0,0,0,sales,medium
9430,0.82,0.8,5,205,3,0,0,0,IT,low
9431,0.37,0.49,2,151,3,0,1,0,technical,medium
9432,0.34,0.81,3,257,5,0,0,0,accounting,low
9433,0.63,0.91,4,246,3,0,0,0,technical,medium
9434,0.77,0.79,3,273,2,0,0,0,technical,medium
9435,0.44,0.46,2,153,3,0,1,0,hr,low
9436,0.12,0.7,5,277,3,0,0,0,support,medium
9437,0.99,0.95,4,102,5,0,0,0,IT,low
9438,0.27,0.6,6,205,5,1,0,0,technical,low
9439,0.81,0.62,3,257,3,0,0,0,support,low
9440,0.79,0.61,4,227,2,0,0,1,sales,high
9441,0.89,0.76,3,251,2,1,0,0,sales,low
9442,0.45,0.51,2,138,3,0,1,0,technical,low
9443,0.52,0.84,3,261,8,0,0,1,accounting,low
9444,0.38,0.49,2,145,3,0,1,0,IT,low
9445,0.36,0.68,2,126,4,0,0,0,marketing,high
9446,0.82,0.58,4,183,3,0,0,0,management,medium
9447,0.73,0.97,6,189,2,0,1,0,sales,low
9448,0.84,0.84,3,150,4,0,0,0,sales,medium
9449,0.38,0.55,2,134,3,0,1,0,support,low
9450,0.93,0.59,3,202,2,0,0,0,hr,high
9451,0.82,0.62,4,160,3,0,0,0,sales,medium
9452,0.43,0.74,4,129,6,0,0,0,hr,medium
9453,0.17,0.41,4,232,3,1,0,0,RandD,medium
9454,0.37,0.48,2,137,3,0,1,0,technical,medium
9455,0.22,0.67,6,175,5,0,0,0,RandD,medium
9456,0.54,0.88,3,251,2,0,0,0,technical,low
9457,0.21,0.39,6,132,5,0,0,0,accounting,medium
9458,0.66,0.61,3,260,3,0,0,0,IT,low
9459,0.16,0.7,5,257,4,0,0,0,sales,medium
9460,0.63,0.98,4,265,3,0,0,0,sales,low
9461,0.51,0.64,3,267,2,0,0,0,sales,low
9462,0.38,0.43,3,188,7,0,0,0,sales,medium
9463,0.41,0.48,2,148,3,0,1,0,sales,low
9464,0.37,0.46,2,140,3,0,1,0,support,low
9465,0.48,0.9,4,224,3,0,0,0,product_mng,low
9466,0.81,0.66,3,181,2,1,0,0,sales,medium
9467,0.78,1.0,3,139,3,0,0,0,support,low
9468,0.22,0.74,3,199,6,0,0,0,accounting,medium
9469,0.51,0.67,4,133,3,0,0,0,sales,medium
9470,0.48,0.59,2,179,2,0,0,0,technical,low
9471,0.9,0.74,3,193,3,0,0,0,technical,medium
9472,0.65,0.95,3,190,3,0,0,0,technical,low
9473,0.91,0.76,3,116,5,0,0,0,technical,low
9474,0.86,1.0,4,256,3,0,0,0,technical,medium
9475,0.39,0.56,2,142,3,0,1,0,accounting,low
9476,0.8,0.8,4,229,4,0,0,0,sales,low
9477,0.41,0.54,2,153,3,1,1,0,sales,low
9478,0.67,0.72,4,192,3,1,0,0,support,medium
9479,0.73,0.68,3,132,2,0,0,0,support,medium
9480,0.27,0.61,3,213,6,0,0,0,sales,low
9481,0.22,0.51,4,131,2,0,0,0,technical,medium
9482,0.21,0.43,2,249,3,0,0,0,marketing,low
9483,0.59,0.49,7,263,4,0,1,0,technical,medium
9484,0.58,0.9,5,224,3,0,0,0,RandD,high
9485,0.9,0.73,4,245,2,0,0,0,sales,low
9486,0.69,0.51,3,176,2,0,0,0,support,low
9487,0.2,0.54,4,149,3,0,0,0,accounting,low
9488,0.98,0.67,4,189,4,0,0,0,support,high
9489,0.83,0.9,5,245,5,0,1,0,product_mng,low
9490,0.51,0.8,4,231,3,0,0,0,sales,medium
9491,0.24,0.89,5,169,4,0,0,0,IT,low
9492,0.89,0.74,4,174,2,0,0,0,sales,low
9493,0.86,0.55,3,269,2,0,0,0,management,low
9494,0.78,0.63,4,181,2,0,0,0,sales,medium
9495,0.73,0.93,5,167,3,0,0,0,hr,low
9496,0.52,0.47,3,108,5,0,0,0,management,medium
9497,0.35,0.7,3,107,3,0,0,0,RandD,high
9498,0.96,0.76,4,152,3,1,0,0,accounting,low
9499,0.22,0.86,4,293,3,0,1,0,marketing,low
9500,0.63,0.62,3,141,3,0,0,0,sales,medium
9501,0.64,0.62,4,145,3,1,0,0,sales,low
9502,0.6,0.82,3,143,3,0,0,0,hr,low
9503,0.82,0.85,5,195,4,0,0,0,technical,low
9504,0.45,0.45,2,132,3,0,1,0,marketing,low
9505,0.68,0.93,4,179,2,0,0,0,sales,medium
9506,0.73,1.0,4,268,5,0,1,0,sales,medium
9507,0.71,0.77,4,192,4,0,0,0,sales,medium
9508,0.67,0.72,2,134,10,0,0,0,management,high
9509,0.53,0.47,6,106,6,0,0,0,management,high
9510,0.78,0.98,4,239,3,0,0,0,RandD,medium
9511,0.9,0.66,3,256,4,0,0,0,hr,low
9512,0.52,0.78,4,237,3,0,0,0,marketing,low
9513,0.84,0.86,3,199,3,0,0,0,IT,medium
9514,0.46,0.46,2,154,3,0,1,0,accounting,medium
9515,0.43,0.54,2,150,3,0,1,0,hr,low
9516,0.92,0.85,5,259,5,0,1,0,sales,low
9517,0.43,0.57,2,157,3,0,1,0,sales,low
9518,0.79,0.87,5,261,5,0,1,0,sales,low
9519,0.4,0.51,3,120,6,0,0,0,sales,medium
9520,0.11,0.88,5,250,4,0,1,0,RandD,medium
9521,0.98,0.77,3,191,2,0,0,0,sales,medium
9522,0.64,0.48,3,147,7,0,0,0,sales,high
9523,0.39,0.54,2,154,3,0,1,0,marketing,low
9524,0.79,0.97,3,271,2,0,0,0,hr,medium
9525,0.87,0.94,5,219,5,0,1,0,marketing,low
9526,0.74,0.63,3,180,3,0,0,0,management,high
9527,0.78,0.87,4,236,5,0,1,0,sales,medium
9528,0.84,0.53,2,275,3,0,0,0,product_mng,low
9529,0.55,0.61,3,209,3,0,0,0,technical,low
9530,0.65,0.85,4,172,3,0,0,0,sales,medium
9531,0.59,0.8,3,258,3,1,0,0,IT,low
9532,0.5,0.51,5,134,3,0,0,0,product_mng,low
9533,0.16,0.78,4,280,6,0,0,0,technical,high
9534,0.86,0.83,4,208,3,1,0,0,IT,low
9535,0.34,0.87,4,283,2,0,0,0,sales,high
9536,0.81,0.66,3,160,2,0,0,0,IT,medium
9537,0.6,0.45,3,173,2,0,0,0,sales,low
9538,0.43,0.81,3,102,3,0,0,0,sales,medium
9539,0.87,1.0,5,261,5,1,1,0,technical,medium
9540,0.39,0.54,2,158,3,0,1,0,support,low
9541,0.92,0.53,2,261,4,0,0,0,support,low
9542,0.5,0.4,2,108,2,0,0,0,technical,medium
9543,0.59,0.73,3,195,2,0,0,0,RandD,medium
9544,0.35,0.54,2,124,3,0,0,0,support,low
9545,0.72,0.48,3,155,2,0,0,0,technical,medium
9546,0.76,0.49,5,243,3,0,0,0,technical,low
9547,0.45,0.64,3,169,10,0,0,0,IT,medium
9548,0.9,0.98,5,245,5,0,1,0,IT,low
9549,0.21,0.42,4,269,4,1,0,0,RandD,medium
9550,0.63,0.83,4,217,3,0,0,0,marketing,low
9551,0.1,0.97,7,282,4,0,1,0,technical,low
9552,0.82,0.49,4,276,4,0,0,0,support,low
9553,0.36,0.65,3,116,2,1,0,0,sales,low
